"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.970596895E2,9.356143799E0,2.563868408E0,2.238445129E0
8.970795455E2,8.926387482E0,2.495161285E0,2.276016998E0
8.970994025E2,9.173972626E0,2.713706818E0,2.164349213E0
8.971192585E2,9.157955933E0,3.081342316E0,2.020947418E0
8.971391155E2,8.988807678E0,2.939437408E0,1.964065704E0
8.971589715E2,9.083560638E0,2.338736572E0,1.833237762E0
8.971788275E2,9.375303955E0,2.682571564E0,1.781295776E0
8.971986845E2,9.191785583E0,2.794089661E0,2.049837341E0
8.972185405E2,8.988657990E0,2.617606659E0,2.046244812E0
8.972383965E2,8.783135376E0,2.362836456E0,1.800904999E0
8.972582535E2,8.856482849E0,2.424957275E0,1.519340515E0
8.972781095E2,9.176667023E0,2.662662964E0,1.735041962E0
8.972979665E2,9.064999237E0,2.536774750E0,2.100731506E0
8.973178225E2,9.022637329E0,2.369422760E0,1.978884888E0
8.973376785E2,9.147178345E0,2.238295441E0,1.855691071E0
8.973575355E2,9.336684265E0,2.568508759E0,1.960024109E0
8.973773915E2,9.238638153E0,2.545905762E0,1.985321503E0
8.973972485E2,9.144783325E0,2.182611237E0,1.885030060E0
8.974171045E2,9.201365662E0,2.246827698E0,1.689686279E0
8.974369605E2,9.179062042E0,2.443368988E0,1.874102783E0
8.974568175E2,9.249116364E0,2.303110657E0,1.926044769E0
8.974766735E2,9.347761230E0,2.417472839E0,1.801952820E0
8.974965295E2,9.645492096E0,2.576442261E0,1.562301178E0
8.975163865E2,9.600136414E0,2.455044708E0,1.866468658E0
8.975362425E2,9.368118896E0,2.267335052E0,2.018402710E0
8.975560995E2,9.179211731E0,2.494113464E0,1.762584686E0
8.975759555E2,9.220675507E0,2.693798218E0,1.732197876E0
8.975958115E2,9.395811310E0,2.606829071E0,1.670825500E0
8.976156685E2,9.522298279E0,2.390977936E0,1.882934418E0
8.976355245E2,9.420060883E0,2.480940857E0,1.813478851E0
8.976553815E2,9.317973175E0,2.509531403E0,1.871408386E0
8.976752375E2,9.251062317E0,2.558778992E0,1.869163055E0
8.976950934E2,9.219328308E0,2.483036499E0,1.792223053E0
8.977149504E2,9.152567139E0,2.395169220E0,1.693129120E0
8.977348064E2,9.158105621E0,2.449206848E0,1.661694489E0
8.977546624E2,9.145980835E0,2.532134399E0,1.665287018E0
8.977745194E2,9.351952515E0,2.433639221E0,1.845811615E0
8.977943754E2,9.307045898E0,2.416125641E0,1.887574768E0
8.978142324E2,9.168284454E0,2.515968018E0,1.806742859E0
8.978340884E2,9.023086395E0,2.485431519E0,1.676064606E0
8.978539444E2,9.224866791E0,2.515219574E0,1.549427948E0
8.978738014E2,9.363927612E0,2.439477081E0,1.649420013E0
8.978936574E2,9.280700684E0,2.343676300E0,1.887275391E0
8.979135134E2,9.178612976E0,2.520907745E0,1.826052704E0
8.979333704E2,9.472002869E0,2.719694366E0,1.648222504E0
