"Time (s)","X (hPa)"
7.893192988E2,1.022596512E3
7.903857218E2,1.022596512E3
7.914521008E2,1.022591019E3
7.925184868E2,1.022578201E3
7.935848988E2,1.022562790E3
7.946513398E2,1.022556534E3
7.957177028E2,1.022556534E3
7.967840918E2,1.022568283E3
7.978505308E2,1.022586594E3
7.989169968E2,1.022609558E3
7.999834628E2,1.022629623E3
8.010499098E2,1.022643509E3
8.021162628E2,1.022661591E3
8.031826428E2,1.022678146E3
8.042490488E2,1.022678146E3
8.053154438E2,1.022642441E3
8.063818668E2,1.022584991E3
8.074483158E2,1.022515640E3
8.085147358E2,1.022448044E3
8.095811218E2,1.022389755E3
8.106475288E2,1.022371521E3
8.117139588E2,1.022368469E3
8.127803608E2,1.022365799E3
8.138467088E2,1.022364807E3
8.149130848E2,1.022364807E3
8.159794488E2,1.022367325E3
8.170458718E2,1.022368546E3
8.181123038E2,1.022370682E3
8.191787888E2,1.022372971E3
8.202452858E2,1.022375870E3
8.213117218E2,1.022376175E3
8.223781338E2,1.022378006E3
8.234445498E2,1.022380753E3
8.245109768E2,1.022385101E3
8.255773768E2,1.022387009E3
8.266437538E2,1.022397308E3
8.277102058E2,1.022411499E3
8.287766398E2,1.022415009E3
8.298430898E2,1.022415009E3
8.309095548E2,1.022402420E3
8.319760048E2,1.022381363E3
8.330424798E2,1.022354431E3
8.341089828E2,1.022328339E3
8.351755238E2,1.022317734E3
8.362420288E2,1.022311859E3
8.373085228E2,1.022308807E3
8.383750158E2,1.022305222E3
8.394415418E2,1.022300491E3
8.405080758E2,1.022298584E3
8.415745798E2,1.022298584E3
8.426410578E2,1.022301788E3
8.437075428E2,1.022308731E3
8.447740308E2,1.022315063E3
8.458405418E2,1.022315674E3
8.469070268E2,1.022315674E3
8.479735038E2,1.022315674E3
8.490399748E2,1.022318802E3
8.501064508E2,1.022328796E3
8.511729498E2,1.022328796E3
8.522394578E2,1.022307739E3
8.533059748E2,1.022282410E3
8.543724398E2,1.022238388E3
8.554388858E2,1.022187653E3
8.565053298E2,1.022156372E3
8.575718668E2,1.022148285E3
8.586384178E2,1.022148285E3
8.597049518E2,1.022147522E3
8.607715648E2,1.022145996E3
8.618381668E2,1.022143631E3
8.629047668E2,1.022138214E3
8.639713618E2,1.022136307E3
8.650379358E2,1.022133026E3
8.661044948E2,1.022130051E3
8.671710678E2,1.022125778E3
8.682376718E2,1.022124329E3
8.693042398E2,1.022124329E3
8.703708378E2,1.022130203E3
8.714374588E2,1.022149429E3
8.725040858E2,1.022169189E3
8.735706738E2,1.022188110E3
8.746372228E2,1.022204971E3
8.757037678E2,1.022209854E3
8.767704018E2,1.022221527E3
8.778370348E2,1.022251129E3
8.789036968E2,1.022268143E3
8.799703458E2,1.022293854E3
8.810370288E2,1.022326050E3
8.821037288E2,1.022332764E3
8.831703898E2,1.022335434E3
8.842370058E2,1.022343674E3
8.853037238E2,1.022343674E3
8.863704058E2,1.022335892E3
8.874370348E2,1.022329025E3
8.885036758E2,1.022314911E3
8.895702748E2,1.022312698E3
8.906369028E2,1.022312698E3
8.917035138E2,1.022329025E3
