"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.517277408E2,5.201003115E1,5.180929580E0,4.254927835E0,1.190607972E1,7.219540405E1,2.407275250E0,3.000000000E0
1.527277393E2,5.201006541E1,5.181098558E0,3.983126475E0,1.212807621E1,7.219540405E1,2.576831337E0,3.000000000E0
1.537277369E2,5.201010015E1,5.181270059E0,4.140512964E0,1.231534360E1,7.276184082E1,2.585712364E0,3.000000000E0
1.547277337E2,5.201013299E1,5.181437522E0,4.000497663E0,1.205822161E1,7.191413879E1,2.302957105E0,3.000000000E0
1.557277315E2,5.201016557E1,5.181602797E0,3.947413499E0,1.198787344E1,7.191413879E1,2.272229441E0,3.000000000E0
1.567277288E2,5.201020121E1,5.181770547E0,3.756088083E0,1.211540093E1,7.191413879E1,2.142116287E0,3.000000000E0
1.577277253E2,5.201023560E1,5.181936932E0,3.804756335E0,1.212455730E1,7.191413879E1,2.503856367E0,3.000000000E0
1.587277218E2,5.201026889E1,5.182105563E0,3.633279678E0,1.205323816E1,7.245001984E1,2.478443119E0,3.000000000E0
1.597277176E2,5.201030137E1,5.182271922E0,3.305914227E0,1.193483598E1,7.245001984E1,2.249056834E0,3.000000000E0
1.607277145E2,5.201033498E1,5.182435322E0,2.810542620E0,1.183277166E1,7.245001984E1,2.409357453E0,3.000000000E0
1.617277104E2,5.201036598E1,5.182597268E0,2.803209524E0,1.174511798E1,7.245001984E1,2.217371504E0,3.000000000E0
1.627277061E2,5.201039942E1,5.182769929E0,2.650552025E0,1.213337533E1,7.185262299E1,2.113602762E0,3.000000000E0
1.637277017E2,5.201043213E1,5.182938277E0,2.491870646E0,1.203926842E1,7.195957184E1,2.190707451E0,3.000000000E0
1.647276981E2,5.201046352E1,5.183106341E0,2.470156576E0,1.200113331E1,7.213140106E1,2.217316370E0,3.000000000E0
1.657276924E2,5.201048390E1,5.183268188E0,2.355903598E0,1.165943046E1,7.556353760E1,2.120801315E0,3.000000000E0
1.667276886E2,5.201050505E1,5.183433380E0,2.790900563E0,1.151204735E1,7.556353760E1,2.580600139E0,3.000000000E0
1.677276829E2,5.201054037E1,5.183597096E0,3.510392223E0,1.153985071E1,7.556353760E1,2.306699574E0,3.000000000E0
1.687276787E2,5.201056588E1,5.183745952E0,4.029297919E0,1.084311929E1,7.212420654E1,2.403649732E0,3.000000000E0
1.697276729E2,5.201059065E1,5.183890983E0,4.411848873E0,1.038628976E1,7.158993530E1,2.223236386E0,3.000000000E0
1.707276685E2,5.201061352E1,5.184031071E0,4.573192800E0,9.894338701E0,7.158993530E1,2.394655086E0,3.000000000E0
1.717276629E2,5.201063124E1,5.184151861E0,5.088936845E0,8.762651899E0,7.349504852E1,2.228903101E0,3.000000000E0
1.727276576E2,5.201065508E1,5.184255892E0,5.029872045E0,7.857030966E0,7.154544830E1,2.138938332E0,3.000000000E0
1.737276522E2,5.201067579E1,5.184360966E0,5.100514758E0,7.548779887E0,7.231716919E1,2.120753387E0,3.000000000E0
1.747276467E2,5.201069365E1,5.184459876E0,5.035355937E0,7.196609212E0,7.297175598E1,2.089128553E0,3.000000000E0
1.757276406E2,5.201071014E1,5.184546361E0,5.154931999E0,6.331768475E0,7.297175598E1,2.237357351E0,3.000000000E0
1.767276354E2,5.201072038E1,5.184614538E0,4.956840802E0,5.188961148E0,7.297175598E1,2.211407101E0,3.000000000E0
1.777276303E2,5.201073264E1,5.184676734E0,4.942404992E0,4.592535620E0,7.337169647E1,2.253007977E0,3.000000000E0
1.787276241E2,5.201074582E1,5.184743393E0,5.038121928E0,4.735506847E0,7.337169647E1,2.216863963E0,3.000000000E0
1.797276177E2,5.201076291E1,5.184837854E0,4.979062063E0,6.376220004E0,7.455891418E1,2.205746624E0,3.000000000E0
1.807276123E2,5.201078793E1,5.184975065E0,5.071217819E0,9.383017273E0,7.455891418E1,2.171485263E0,3.000000000E0
1.817276070E2,5.201081789E1,5.185153834E0,5.112786805E0,1.232476383E1,7.735839844E1,2.144605935E0,3.000000000E0
1.827276011E2,5.201084962E1,5.185349787E0,5.296129151E0,1.366861933E1,7.576995087E1,2.075478735E0,3.000000000E0
1.837275944E2,5.201088355E1,5.185562660E0,5.238599894E0,1.515715029E1,7.556101990E1,2.036512338E0,3.000000000E0
1.847275887E2,5.201091958E1,5.185801348E0,5.228514075E0,1.678838670E1,7.649092865E1,2.117498140E0,3.000000000E0
