"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.814557372E2,5.233488176E1,4.877067621E0,1.261158015E0,5.163577689E0,9.388076991E1,1.445916446E1,9.219585434E0
1.824558593E2,5.233489241E1,4.877120008E0,1.211722624E0,4.584885436E0,9.063801798E1,1.402637209E1,9.000891201E0
1.834559755E2,5.233489974E1,4.877198097E0,1.026451126E0,4.994283823E0,8.823854723E1,1.358233315E1,8.474372064E0
1.844560834E2,5.233489905E1,4.877279461E0,1.810735778E0,5.129612500E0,8.821110316E1,1.317052329E1,8.047063973E0
1.854561852E2,5.233490211E1,4.877365130E0,9.997998914E-1,5.399373546E0,8.685650003E1,1.271854561E1,8.103663419E0
1.864562837E2,5.233490043E1,4.877441752E0,8.709747056E-1,5.196808995E0,8.863724821E1,1.230012536E1,7.844391912E0
1.874563738E2,5.233489498E1,4.877524537E0,2.773388429E-1,5.219806286E0,9.118175164E1,1.189693063E1,7.464770377E0
1.884564618E2,5.233489583E1,4.877597182E0,3.305412950E-1,5.062817552E0,8.959972537E1,1.189882771E1,7.430632631E0
1.894565423E2,5.233489569E1,4.877676135E0,5.528462734E-1,5.152445787E0,8.996075569E1,1.213305285E1,7.624838253E0
1.904566178E2,5.233489047E1,4.877752539E0,5.565687111E-1,5.142177169E0,9.086839150E1,1.203754347E1,7.331091472E0
1.914566909E2,5.233489283E1,4.877819532E0,1.223808128E0,4.953682052E0,8.872217279E1,1.206370518E1,7.260490820E0
1.924567591E2,5.233489197E1,4.877891668E0,1.067712024E0,4.893699954E0,8.947141058E1,1.231293350E1,6.861204750E0
1.934568242E2,5.233488874E1,4.877967021E0,1.016090396E0,4.936821885E0,9.093879250E1,1.236078805E1,7.092806662E0
1.944568853E2,5.233488788E1,4.878047733E0,1.117855476E0,5.116831089E0,9.082263816E1,1.275526279E1,7.162564296E0
1.954569440E2,5.233488945E1,4.878126300E0,4.528628299E-1,5.272456347E0,9.012649078E1,1.261531166E1,6.734022169E0
1.964569993E2,5.233488798E1,4.878204999E0,3.045383757E-1,5.327812333E0,8.981817452E1,1.237174547E1,6.778640386E0
1.974570518E2,5.233489476E1,4.878281802E0,-1.661703149E-1,5.312172188E0,8.707522130E1,1.223012081E1,7.482207637E0
1.984571018E2,5.233489795E1,4.878337339E0,8.170038071E-1,4.759693031E0,8.744293401E1,1.197939156E1,7.278237451E0
1.994571484E2,5.233489730E1,4.878393032E0,2.983042374E-1,4.405904419E0,8.885220394E1,1.209615938E1,7.237397780E0
2.004571927E2,5.233487892E1,4.878452642E0,9.997537173E-2,4.293058322E0,1.033111933E2,1.201832363E1,7.146730081E0
2.014572357E2,5.233487090E1,4.878493019E0,-5.165897422E-1,3.614000157E0,1.094216137E2,1.202671120E1,6.807939832E0
2.024572749E2,5.233486286E1,4.878524134E0,-2.671068059E-1,2.896783760E0,1.142284240E2,1.205113368E1,6.130268002E0
2.034573146E2,5.233486189E1,4.878556190E0,-4.232260110E-1,2.341519568E0,1.104092226E2,1.189232345E1,5.897748753E0
2.044573511E2,5.233487035E1,4.878578001E0,4.664438032E-1,1.678336635E0,9.387464375E1,1.159601393E1,6.382128273E0
2.054573853E2,5.233486857E1,4.878589747E0,-4.778279867E-1,1.211096266E0,1.017962228E2,1.142510655E1,6.239830222E0
2.064574196E2,5.233487347E1,4.878596263E0,-9.137429763E-1,7.492942874E-1,8.373939881E1,1.126259125E1,6.345099040E0
2.074574504E2,5.233487217E1,4.878588985E0,-6.939141499E-1,0.000000000E0,8.022060591E1,1.125179024E1,6.424738694E0
