"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.756214333E0,-9.456391972E-1,1.550980676E0,-1.683723289E-1
6.776281333E0,-4.859696943E-1,6.859517786E-1,2.668569821E0
6.796347333E0,4.842897892E-1,7.187543660E-1,4.690222414E0
6.816414333E0,5.098731118E-1,9.480266154E-1,4.636212852E0
6.836481333E0,3.003151594E0,1.868907532E0,1.208977910E0
6.856548333E0,5.256066828E0,1.790991045E0,-2.682675644E0
6.876615083E0,4.231021273E0,-4.343630460E-1,-2.522947254E0
6.896682083E0,2.401125194E0,-1.553915394E0,-1.203939364E0
6.916749083E0,7.268615305E-1,-1.373647782E0,-3.322142351E-1
6.936816083E0,-8.190633506E-1,-1.493130371E0,9.324215662E-1
6.956883083E0,-2.283986169E0,-1.091750007E0,1.287504262E0
6.976949083E0,-1.370551096E0,-4.063896739E-1,6.982136822E-1
6.997016083E0,-3.784890997E-1,1.855839005E-1,-7.744169354E-1
7.017083083E0,-1.210551395E0,2.773050794E-1,-2.472615591E0
7.037150083E0,-2.891244657E0,4.152148765E-1,-2.092676382E0
7.057216083E0,-2.257001853E0,1.295877475E-1,9.636047673E-1
7.077283083E0,-1.681141158E0,4.369571632E-1,-9.804143429E-2
7.097350083E0,-2.690404494E0,3.098246616E-1,-1.402192719E0
7.117417083E0,-2.807669819E0,-1.041307247E0,-5.612316920E-1
7.137483083E0,-3.184003050E0,-4.359491032E-1,-1.787307299E0
7.157550083E0,-2.852779918E0,8.841580635E-1,-1.468498390E0
7.177617083E0,6.072503024E-1,9.967818689E-1,-1.898639162E-1
7.197684083E0,8.259414303E-1,-1.900052726E-2,1.083398282E0
7.217750083E0,2.123960155E0,1.222301375E0,-3.621064440E-1
7.237817083E0,2.740949580E0,3.045788321E0,1.047302397E0
7.257884083E0,2.239506399E0,3.536600679E0,2.466813399E0
7.277951083E0,2.502846281E0,2.958518627E0,1.534928461E-1
7.298017083E0,2.843290472E0,1.157715370E0,-2.216938486E0
7.318084083E0,4.700961410E0,-3.143392968E-1,5.599995375E-1
7.338151083E0,4.682052099E0,-4.133186245E-1,5.637883578E0
7.358218083E0,9.748676741E-1,-3.098269420E0,-3.345184766E-1
7.378284083E0,-5.095281261E0,-5.488983062E0,-4.137400918E0
7.398351083E0,-7.284271225E0,-6.372638265E0,5.987212613E-2
7.418418083E0,-2.053778949E0,-5.783756406E0,2.528763480E0
7.438485083E0,2.163669181E0,-3.980010830E0,1.617378587E0
7.458551083E0,-1.922249926E0,-2.557425361E0,7.487078977E-1
7.478618083E0,-9.359170318E-1,-1.049463528E0,-4.868070155E-1
7.498685083E0,-1.206104880E0,-5.434226811E-1,5.007697280E-1
7.518752083E0,-7.403570797E0,6.667588195E0,6.729547338E-1
7.538818083E0,-1.499527225E-1,2.228780267E0,1.746405441E-1
7.558885083E0,-1.345569160E0,-2.811928346E0,5.278655791E-1
7.578952083E0,-3.981719971E-2,-3.934737008E0,-5.154496014E-2
7.599019083E0,1.165760262E0,1.127701027E0,4.716481090E-2
7.619086083E0,2.408868077E0,3.673957037E0,4.521783426E-2
7.639152083E0,2.058176640E0,2.979547554E0,-4.238804501E-1
7.659219083E0,-6.430332157E-1,1.019659100E0,-5.589746667E-1
7.679286083E0,-1.077768583E0,3.571923709E-1,-3.903542697E-1
7.699353083E0,-5.063532342E-1,8.575567406E-1,-6.511897892E-1
7.719419083E0,6.435093252E-1,1.001885903E0,-1.110274571E0
7.739486083E0,1.838845535E0,9.233940500E-1,-1.250726737E0
7.759553083E0,3.026654769E0,1.080740284E0,-9.388840552E-1
