"Time (s)","X (µT)","Y (µT)","Z (µT)"
6.255502250E0,2.855860138E1,3.741628265E1,-2.507553101E-1
6.275355250E0,2.867939758E1,3.728108978E1,-2.462768555E-2
6.295209250E0,2.875254822E1,3.701816559E1,-3.483924866E-1
6.315062250E0,2.906567383E1,3.686298752E1,-3.639106750E-1
6.334915250E0,2.938114929E1,3.693037415E1,3.181419373E-1
6.354768250E0,2.953663635E1,3.649133682E1,3.307876587E-1
6.374621250E0,2.993101501E1,3.620532990E1,1.050231934E0
6.394474250E0,3.044267273E1,3.573926163E1,1.605682373E0
6.414327250E0,3.085600281E1,3.562284088E1,1.886909485E0
6.434180250E0,3.124453735E1,3.503445816E1,2.932373047E0
6.454033250E0,3.117632294E1,3.480033875E1,3.528289795E0
6.473886250E0,3.159403229E1,3.466012192E1,3.644477844E0
6.493740250E0,3.173122406E1,3.461185455E1,3.673389435E0
6.513593250E0,3.193948364E1,3.392414474E1,3.754371643E0
6.533446250E0,3.181356812E1,3.396554947E1,4.129894257E0
6.553299250E0,3.208200836E1,3.369081879E1,5.096157074E0
6.573152250E0,3.207889557E1,3.332369614E1,5.808258057E0
6.593005250E0,3.220450592E1,3.352683640E1,7.277545929E0
6.612858250E0,3.156407166E1,3.356138229E1,9.045833588E0
6.632711250E0,3.066220093E1,3.380712509E1,1.058890152E1
6.652564250E0,3.014006805E1,3.420435715E1,1.199451256E1
6.672417250E0,3.024107361E1,3.398992920E1,1.131213379E1
6.692271250E0,3.111246490E1,3.348002625E1,1.085179138E1
6.712124250E0,3.170279694E1,3.281916046E1,1.123517227E1
6.731977250E0,3.194614410E1,3.210494232E1,1.221785164E1
6.751830250E0,3.165837860E1,3.191054535E1,1.296153450E1
6.771683250E0,3.154486847E1,3.196779442E1,1.390223503E1
6.791536250E0,3.164208984E1,3.181359100E1,1.400845718E1
6.811389250E0,3.182449341E1,3.117431831E1,1.436381721E1
6.831242250E0,3.240837097E1,3.065439034E1,1.548365593E1
6.851095250E0,3.242781830E1,2.964464569E1,1.706246376E1
6.870949250E0,3.216313171E1,2.872789764E1,1.932304192E1
6.890802250E0,3.155814362E1,2.837555504E1,2.113789558E1
6.910655250E0,3.070104980E1,2.831517982E1,2.256373024E1
6.930508250E0,3.033041382E1,2.777533913E1,2.380054283E1
6.950361250E0,3.034177399E1,2.696233177E1,2.415757370E1
6.970214250E0,3.116291809E1,2.599631882E1,2.420980263E1
6.990067250E0,3.169268036E1,2.512033844E1,2.394360542E1
7.009920250E0,3.239054108E1,2.415127945E1,2.398861313E1
7.029773250E0,3.317018890E1,2.327612305E1,2.441253853E1
7.049627250E0,3.321176910E1,2.300943375E1,2.434151268E1
7.069480250E0,3.335546112E1,2.248934746E1,2.453165054E1
7.089333250E0,3.331427765E1,2.247578621E1,2.495617294E1
7.109186250E0,3.325952911E1,2.241265678E1,2.479916954E1
7.129039250E0,3.317895508E1,2.216917419E1,2.517039490E1
7.148892250E0,3.307702637E1,2.208014870E1,2.541918755E1
